scaffold,pos,female,male,DP_ratio
11,9433901,5.28571,5.73333,1.0846849335283244
11,9433982,5.25,5.82353,1.1092438095238095
11,9447511,8.83333,11.3333,1.2830155784964445
11,9447512,14.8966,17.1724,1.1527731160130499
11,9447514,14.931,17.3448,1.1616636528028934
11,9447515,15.069,17.4483,1.1578936890304599
11,9447613,15.0345,17.8571,1.1877415278193488
11,9447615,7.14286,12.6,1.7639992944002822
11,9455713,7.46154,10.375,1.3904636308322411
11,9455736,7.05,10,1.4184397163120568
11,9455774,7.3,10.0556,1.3774794520547946
11,9455775,8.48,10.5238,1.241014150943396
11,9455776,9.38462,11.7391,1.250887089727661
11,9455777,9.96154,12.913,1.2962855140871794
11,9455778,10.0769,13.2917,1.3190266847939347
11,9455779,11.6429,15.0417,1.2919203978390266
11,9455780,11.9286,15.6,1.3077812987274282
11,9455782,11.9643,15.72,1.3139088789147715
11,9455785,12,15.84,1.32
11,9455818,11.9286,15.84,1.3279010110155425
11,9455819,11.8571,15.72,1.3257879245346669
11,9455821,11.7857,15.64,1.3270319115538323
11,9455824,11.5714,15.36,1.327410684964654
11,9455825,11.3571,15.08,1.3278037527185635
11,9455826,11.25,14.84,1.3191111111111111
11,9455827,10.5238,14.3913,1.3675003325794866
11,9455828,9.13043,12.25,1.3416673694448125
11,9455829,10.44,14.2273,1.3627681992337164
11,9455830,10.5714,13.96,1.3205441095786745
11,9455831,10.7143,14,1.3066649244467674
11,9455833,10.6786,13.96,1.307287472140543
11,9455835,10.7407,13.8,1.28483245970933
11,9455836,10.4074,13.6,1.306762495916367
11,9455837,10.4231,13.12,1.258742600569888
11,9455838,10.0435,11.6957,1.1645044058346194
11,9455839,9.65385,12.2174,1.265546906156611
11,9455842,9.61538,12.1304,1.2615622055498585
11,9455847,9.46154,11.8261,1.249912804892227
11,9455849,9.42308,11.6957,1.2411759212486788
11,9455852,9.34615,11.4783,1.2281313696013867
11,9455853,9.26923,11.4348,1.2336299778946038
11,9455854,9.11538,11.2174,1.2306014669712069
11,9455855,8.44,10.381,1.2299763033175357
11,9455856,8.21739,10.5,1.2777779805996794
11,9455857,8,10.4444,1.30555
11,9455866,7.05,10,1.4184397163120568
11,9455873,7.46154,10.375,1.3904636308322411
11,9455874,7.05,10,1.4184397163120568
11,9466963,9.30769,12.7,1.3644631482140037
11,9466964,16.8235,18.7812,1.116366986655571
11,9466966,16.9412,18.8125,1.1104585271409346
11,9466969,17.0294,18.8438,1.1065451513265296
11,9467042,17.0588,18.0323,1.057067320092855
11,9467044,8,10,1.25
11,9469675,33.1707,34.6585,1.0448528369916825
11,9469694,33.1463,34.6585,1.0456219849575972
11,9469699,33.122,27.1,0.8181873075297386
11,9469700,33.1463,34.6585,1.0456219849575972
11,9469718,33.0732,34.5854,1.0457228208942588
11,9469719,33.1463,34.6341,1.0448858545297666
11,9469753,33.0976,34.6098,1.0456891134100357
11,9469756,33.0732,34.561,1.044985063435047
11,9469762,33,34.5366,1.0465636363636364
11,9469763,33.0244,34.5122,1.045051537650949
11,9469778,32.756100000000004,34.4634,1.0521215895665235
11,9469780,32.7317,34.439,1.052160443851068
11,9469787,32.6585,34.3659,1.0522804170430364
11,9469791,32.6098,34.2927,1.0516071855699822
11,9469798,32.5854,34.1707,1.048650622671503
11,9469802,32.4634,34.122,1.051091382911217
11,9469803,32.4146,34.0976,1.0519210479228496
11,9469806,32.3171,34.0244,1.052829616518809
11,9469807,32.2927,34,1.052869533981364
11,9469811,32.525,33.6829,1.0356003074558031
11,9469812,32.2439,34,1.0544630147097591
11,9469813,32.2195,33.878,1.0514750384084173
11,9470050,29.6341,32.756100000000004,1.1053516050765841
11,9470051,29.7073,32.7805,1.1034493205373765
11,9470054,29.7805,32.9268,1.1056496700861302
11,9470055,29.9024,33.0244,1.1044063352774358
11,9470058,30.0244,33.1463,1.1039787639386631
11,9470059,30.0488,33.1707,1.1038943318867973
11,9470060,30.0732,33.1951,1.1038100368434351
11,9470064,30.122,33.2439,1.1036418564504349
11,9470065,30.1951,33.3171,1.103394259333468
11,9470073,30.3171,33.3902,1.101365236120869
11,9470080,30.3659,33.4634,1.102005868424779
11,9470090,30.4634,33.5122,1.100080752640874
11,9470096,30.3415,33.4634,1.1028920785063363
11,9470151,30.1951,33.2927,1.1025861812015858
11,9470153,30.0488,33.2683,1.1071423817257262
11,9470154,29.9756,33.2439,1.1090320127036655
11,9470155,29.878,33.2195,1.111838141776558
11,9470156,29.8537,33.1707,1.1111085058133496
11,9470157,29.8293,33.1463,1.1111993912026095
11,9470158,29.8049,32.3171,1.0842881539612614
11,9470159,29.7317,32.1951,1.0828543271995883
11,9470160,29.5854,32.0488,1.0832640423992916
11,9470161,29.2927,31.7561,1.0840960375793287
11,9470162,29.0732,31.5366,1.0847309549688373
11,9479335,10.7143,12.5714,1.1733291022278638
11,9479336,23.125,14.7742,0.6388843243243243
11,9479337,23.1875,14.8065,0.63855525606469
11,9479340,23.25,14.8065,0.6368387096774193
11,9479354,23.3438,14.7742,0.6328961008918856
11,9479418,23.375,14.8065,0.6334331550802139
11,9479451,23.1562,14.6774,0.6338432039799277
11,9493597,15,11.9167,0.7944466666666667
11,9493734,14.8889,11.4167,0.766792711348723
11,9494037,12.9,9.91667,0.7687341085271318
11,9494038,13,10.1667,0.7820538461538462
11,9494047,13.6,11.1667,0.8210808823529412
11,9494051,13.7,11.5833,0.8454963503649635
11,9494169,13.8,11.4167,0.8272971014492754
11,9518817,15.3333,11.9167,0.7771777764734272
11,9518867,13.2857,7.42857,0.5591402786454609
11,9615654,10.5625,12,1.136094674556213
11,9615656,10.625,12.1111,1.1398682352941176
11,9615731,7.14286,7.66667,1.0733333706666517
11,9615738,10.7059,8.58333,0.8017382938379772
11,9615741,10.7647,8.66667,0.8051009317491431
11,9615742,9.7,9.6,0.9896907216494846
11,9615795,9.36364,10,1.0679607503065047
11,9615812,9.36364,10,1.0679607503065047
11,9615876,9.7,9.2,0.9484536082474226
11,9645022,73.9268,43.0789,0.582723721302694
11,9645023,74.0488,43.1579,0.5828305117706161
11,9645024,74.7317,43.4211,0.5810265255574274
11,9645027,74.8537,43.4474,0.58043089386363
11,9645028,74.878,43.5,0.5809450038729667
11,9645030,74.9268,43.6053,0.5819720046765643
11,9645031,75.2683,43.6579,0.5800303713515517
11,9645034,75.3171,43.6842,0.5800037441696507
11,9645038,75.3415,43.7105,0.5801649821147709
11,9645042,75.3902,43.7895,0.580838093014742
11,9645044,75.512200000000007,43.8421,0.5805962480234982
11,9645047,75.5854,43.8158,0.5796860240205118
11,9645057,75.8049,43.8421,0.5783544335524484
11,9645078,75.9024,43.7632,0.5765720188030945
11,9645080,75.9512,43.7895,0.5765478359788917
11,9645086,76.2195,44.0789,0.5783152605304417
11,9645089,76.3902,45.2632,0.592526266458263
11,9645091,76.3659,45.2895,0.5930592057449725
11,9645102,76.3659,45.2632,0.5927148111919064
11,9645104,76.3415,45.2368,0.5925584380710361
11,9645108,76.2683,45.1579,0.5920926518619138
11,9645111,76.2439,45.1053,0.59159224541242
11,9645115,76.1951,45,0.5905891586204363
11,9645121,76.0732,44.9474,0.5908440817528381
11,9645122,76.0488,44.8947,0.5903406759869978
11,9645123,76.0244,44.8684,0.5901842040187097
11,9645124,75.9756,44.8421,0.5902171223392774
11,9645125,75.878,44.7895,0.590283086006484
11,9645141,75.7805,44.7368,0.5903471209611971
11,9645145,75.6585,44.6316,0.5899086024703106
11,9645148,74.561,44.3158,0.5943562988693821
11,9645152,74.4634,44.2368,0.5940744043382388
11,9645157,72.4146,43.1316,0.5956202202318317
11,9645158,72.3659,43.0526,0.5949293797216645
11,9645159,72.2439,43,0.5952059620258596
11,9645160,64.439,39.3947,0.6113487173916418
11,9645161,63.5366,39.3421,0.6192037345404067
11,9645162,63.0732,39.0263,0.6187461552608715
11,9645322,35.075,20.6154,0.587751960085531
11,9645323,35.425,20.8718,0.5891827805222302
11,9645324,35.55,21.0256,0.59143741209564
11,9645325,35.875,21.1538,0.5896529616724738
11,9645326,36.075,21.2821,0.5899404019404019
11,9645327,36.175,21.4103,0.5918534899792675
11,9645328,36.2,21.4359,0.5921519337016574
11,9645330,36.25,21.4615,0.5920413793103448
11,9645332,36.3,21.5128,0.5926391184573003
11,9645333,36.55,21.5897,0.5906894664842682
11,9645334,36.9,21.8462,0.5920379403794038
11,9645335,37.4,22.2564,0.5950909090909091
11,9645336,37.775,22.5897,0.5980066181336864
11,9645337,38.125,22.7949,0.5978990163934426
11,9645339,39.025,23.5385,0.6031646380525304
11,9645340,39.325,23.7436,0.6037787666878576
11,9645341,41,25.2051,0.61475853658536594
11,9645342,41.025,25.2564,0.6156343692870201
11,9645343,41.05,25.3077,0.6165091352009745
11,9645344,41.2,25.4615,0.6179975728155339
11,9645345,41.25,25.5128,0.6184921212121212
11,9645346,41.4,25.5641,0.6174903381642513
11,9645347,41.65,25.5897,0.6143985594237695
11,9645350,41.725,25.6667,0.6151396045536248
11,9645351,41.975,25.8974,0.6169720071471114
11,9645353,42.075,26.0256,0.6185525846702317
11,9645356,42.15,26.1026,0.6192787663107948
11,9645358,42.25,26.1282,0.6184189349112426
11,9645359,42.275,26.1538,0.6186587817859255
11,9645360,42.325,26.1795,0.6185351447135262
11,9645368,42.5,26.2051,0.6165905882352941
11,9645369,42.775,26.4103,0.6174237288135593
11,9645371,42.875,26.4359,0.6165807580174927
11,9645372,42.975,26.5128,0.616935427574171
11,9645374,43.025,26.5897,0.618005810575247
11,9645375,43.15,26.6667,0.618
11,9645376,43.25,26.7692,0.6189410404624278
11,9645381,43.7,26.8462,0.6143295194508008
11,9645392,45.425,27.7436,0.610756191524491
11,9645394,46.075,28.1026,0.609931633206728
11,9645397,46.1,28.1282,0.6101561822125813
11,9645398,46.15,28.2051,0.6111614301191767
11,9645399,46.2,28.2821,0.6121666666666666
11,9645404,46.525,28.3077,0.6084406233207953
11,9645406,46.05,29.3333,0.6369880564603693
11,9645407,46.125,29.4103,0.6376216802168022
11,9645422,47.65,29.5128,0.6193662119622245
11,9645424,48.9024,30.1282,0.6160883719408454
11,9645425,50.4878,30.5128,0.6043598651555425
11,9645426,50.5366,30.5385,0.6042848153615399
11,9645429,50.878,30.5897,0.6012362907346988
11,9645430,50.9024,30.6154,0.6014529766769346
11,9645433,51.0244,30.6667,0.6010202961720275
11,9645436,51.0976,30.6923,0.6006603049849699
11,9645437,51.122,30.7692,0.601877860803568
11,9645440,51.1463,30.7949,0.6020943841490001
11,9645441,51.1707,30.8205,0.6023075705432992
11,9645445,51.1463,30.7949,0.6020943841490001
11,9645458,14.8333,8.57143,0.5778505120236225
11,9700365,6.53846,17.6667,2.701966518109769
11,9700387,6.53846,6,0.9176472747405353
11,9700389,9.90909,7.70833,0.7779049337527462
11,9700465,9.77273,7.625,0.7802323404002771
11,9700474,9.68182,7.625,0.7875585375476924
11,9700506,6.16667,5.70588,0.9252773376879255
11,9700526,11.6154,7.3,0.6284759887735248
11,9722930,25.2927,13.4474,0.5316711936645752
11,9722943,22.7692,14.1481,0.6213700964460762
11,9722946,24.1951,13.5455,0.5598447619559332
11,9722949,24.7561,13.7273,0.5545017187683036
11,9722952,25.3171,13.7368,0.5425897910898168
11,9722955,25.3659,13.7949,0.5438364102988658
11,9722958,25.439,13.8205,0.5432800031447776
11,9722966,24.9512,13.7949,0.5528752124146333
11,9722969,24.8293,13.5,0.543712468736533
11,9722972,22.6341,13.9118,0.6146389739375544
11,9722975,20.8684,13.0323,0.6244992428743937
11,9722978,18.5862,12.5556,0.6755334603092616
11,9722979,18.5172,12.5,0.6750480634221157
11,9722981,24.9512,13.5385,0.5425991535477251
11,9722982,24.9756,13.5641,0.5430940598023671
11,9723016,24.7073,13.5641,0.5489915935776066
11,9723024,24.4878,13.5128,0.5518176398043108
11,9723025,23.3659,13.6486,0.5841247287714147
11,9723026,24.439,13.4359,0.549772903964974
11,9723038,24.2439,13.3333,0.549965145871745
11,9723041,24.1707,13.3077,0.5505715597810572
11,9723049,24,13.2051,0.5502125
11,9723058,23.8049,13.1282,0.5514914996492318
11,9723063,23.5366,13.0513,0.554510846936261
11,9723065,22.7805,13.1316,0.576440376637914
11,9723068,21.1579,13.1622,0.6220938751010261
11,9723069,21.0789,13.1081,0.6218588256502948
11,9723071,19.2258,12.7353,0.6624067659083107
11,9723072,19.1935,12.8485,0.6694193346705916
11,9723074,14.8889,13.2143,0.887526949606754
11,9723077,12.2,12.8,1.0491803278688525
11,9723152,21.6154,12.4444,0.5757191631892077
11,9723153,23.9,12.8718,0.5385690376569038
11,9723154,24.2,13.1795,0.544607438016529
11,9723156,24.3171,13.2564,0.5451472420642264
11,9723157,24.3902,13.3077,0.5456166821100278
11,9723158,24.561,13.3333,0.5428647042058548
11,9723186,25.0244,13.4359,0.5369119739134605
11,9723195,25.122,13.4872,0.5368680837512937
11,9723205,25.3902,13.5385,0.5332175406259109
11,9723206,25.4146,13.5641,0.5337129051804868
11,9723232,25.4634,13.6923,0.5377247343245599
11,9777822,27.2973,29.8537,1.0936502877573973
11,9777847,27.3784,30,1.0957543172720101
11,9777863,27.3514,29.9756,1.0959439004950386
11,9777867,27.3243,30,1.0979238260449489
11,9777902,27.1622,29.7805,1.0963949900965313
11,9777908,27.0811,29.7317,1.0978763787290768
11,9777910,27.1081,29.7073,1.0958827804235634
11,9777913,27.0541,29.6829,1.0971682665473996
11,9777916,27,29.6585,1.098462962962963
11,9777927,26.8108,29.6098,1.1043982275799304
11,9777948,26.7297,29.5122,1.1040976890874197
11,9777950,26.6757,29.4878,1.1054180396390723
11,9777954,26.6486,29.3415,1.1010522128742224
11,9777956,26.6216,29.2439,1.0985027195961174
11,9777958,26.5405,29.1463,1.098182023699629
11,9777959,26.4865,29.0976,1.0985822966416854
11,9777960,26.4324,29.0732,1.099907689048289
11,9777961,27.6957,28,1.0109872651711278
11,9778068,27.1739,27.3793,1.0075587236281873
11,9778069,26.1351,28.7317,1.0993529774135167
11,9778077,26.2432,28.9024,1.1013291062065602
11,9778087,26.1892,29,1.1073266842820706
11,9778103,26.3514,29.0976,1.1042145768346272
11,9778105,26.4054,29.122,1.102880471418725
11,9778106,26.4324,29.1463,1.1026732343638868
11,9778107,26.5135,29.1707,1.1002206423142926
11,9778110,26.5946,29.2927,1.101452926533958
11,9778113,26.6216,29.3415,1.1021689154671395
11,9778123,26.8378,29.6341,1.1041925940278263
11,9778126,26.8919,29.7317,1.105600571175707
11,9778127,26.9459,29.8293,1.107007002920667
11,9778128,26.973,29.8537,1.106799391984577
11,9778131,27,29.878,1.1065925925925926
11,9778164,27.1622,29.9024,1.1008828445413112
11,9778165,27.2162,30.0732,1.104974243281575
11,9778167,27.2432,30.0976,1.104774769483761
11,9819229,6.36364,5.84615,0.918680189325606
11,9819339,9.32,8.83871,0.9483594420600859
11,9819370,6.125,6.13333,1.00136
11,9819375,6.26667,6.2,0.9893611758717149
11,9823206,9.57143,10.1667,1.062192378777257
11,9823658,8.78571,9.81818,1.1175169678944559
11,9823659,8.92857,9.58333,1.073333131733301
11,9823672,9.07143,9.75,1.0748029803459873
11,9823675,9.14286,9.91667,1.0846354423014242
11,9823688,9.28571,10,1.0769235739647265
11,9823690,9.35714,9.91667,1.0597971174953031
11,9823691,9.42857,10,1.0606062213039729
11,9882008,12.7143,12.3333,0.9700337415351219
11,9882038,15.76,11.2857,0.7160977157360406
11,9882067,15.72,11.381,0.7239821882951654
11,9913124,48.875,50.9756,1.0429790281329923
11,9913137,48.9,51.0732,1.0444417177914112
11,9913158,50.1463,51.6098,1.0291846058433025
11,9913167,50.2195,51.6341,1.0281683409830842
11,9913195,50.2439,51.5854,1.0266997585776583
11,9913196,50.2683,51.6098,1.0266867986385058
11,9913203,50.1707,51.4878,1.0262523743938197
11,9913205,50.1463,51.4634,1.0262651481764358
11,9913207,50.0244,51.0244,1.0199902447605569
11,9913209,47.3902,49.2195,1.0386008077619422
11,9913211,47.4634,49.3902,1.0405954904199868
11,9913212,47.4878,49.4146,1.0405746318001676
11,9913213,49.4146,49.5122,1.0019751247606983
11,9913215,49.4146,49.5854,1.003456468331222
11,9913217,49.6341,49.9268,1.0058971553830935
11,9913219,49.5854,49.9512,1.0073771715061288
11,9913221,49.9024,49.9756,1.0014668633171953
11,9913223,49.8293,50.0488,1.0044050388024717
11,9913225,49.2927,51.122,1.0371109718071843
11,9913226,49.2439,51.0488,1.0366522554062534
11,9913228,47.1707,51.0244,1.0816969008303885
11,9913230,47.122,50.9756,1.081779211408684
11,9913231,46.9512,50.7805,1.081559150777829
11,9913232,46.878,50.756100000000004,1.082727505439652
11,9913233,47.75,50.6829,1.0614219895287957
11,9913234,47.725,50.561,1.059423782084861
11,9913235,45.8,49.439,1.0794541484716158
11,9913236,45.725,48.9512,1.0705565882996173
11,9913238,45.65,48.6098,1.0648368017524645
11,9913239,43.9,48.122,1.0961731207289294
11,9913240,43.825,48.0732,1.09693553907587
11,9913241,43.2,47.0976,1.0902222222222222
11,9913242,43.15,46.9268,1.0875272305909618
11,9913243,41.0769,44.65,1.0869856293926756
11,9913244,40.6923,44.625,1.0966448197816294
11,9913245,39.8205,43.775,1.0993081453020428
11,9913246,39.6154,43.4,1.0955335551326
11,9913247,36.6389,38.1944,1.0424548771933655
11,9913249,37.5882,37.1944,0.9895233078466115
11,9913250,34.1765,35.3429,1.034128714174945
11,9913251,40.878,42.878,1.048926072704144
11,9913252,40.8537,42.8537,1.0489551741947485
11,9913253,40.8049,42.5366,1.0424385306666601
11,9913254,40.561,42.3171,1.043295283646853
11,9913257,37.65,29.8108,0.7917875166002657
11,9913258,37.475,29.7568,0.7940440293529019
11,9913259,36.8974,28.9722,0.7852097979803456
11,9913260,36.8462,28.9444,0.7855464064136871
11,9913261,37.5135,28.129,0.7498367254455063
11,9913265,25.25,23.0769,0.9139366336633663
11,9913269,29.2143,21.1667,0.7245321640429515
11,9913273,27,20.1667,0.7469148148148148
11,9913401,48.4634,49.7317,1.0261702645707895
11,9913405,48.4878,49.878,1.0286711296449829
11,9913407,48.6098,50,1.0285991713605076
11,9913413,48.756100000000004,50.0732,1.0270140556771357
11,9913415,48.8049,50.2439,1.029484744359685
11,9913416,48.878,50.2927,1.0289434919595728
11,9913422,48.9512,50.3415,1.0284017552174411
11,9913434,49.0244,50.5854,1.0318412871957638
11,9913436,49.0488,50.6098,1.0318254473096182
11,9913442,49.1951,50.7073,1.0307388337456374
11,9913443,49.2683,50.7317,1.0297026688560391
11,9913446,49.3415,50.8537,1.030647629277586
11,9913447,49.3659,50.9024,1.0311247237465537
11,9913448,49.4634,51.0244,1.0315586878378762
11,9913450,49.5122,51.0732,1.0315275831007307
11,9913451,49.5366,51.122,1.0320046188071041
11,9913452,49.6585,51.1707,1.0304519870716997
11,9913454,49.7317,51.2195,1.0299165321113093
11,9913456,49.8049,51.2927,1.0298725627398106
11,9913457,49.8537,51.3171,1.0293538894806202
11,9913459,49.9268,51.2195,1.025891905750018
11,9913460,49.2439,36.95,0.7503467434545193
11,9913463,49.2927,37,0.7506182457037248
11,9913466,49.3659,37,0.7495052252668339
11,9913469,50.1463,51.5854,1.0286980295654915
11,9913472,50.1707,51.5854,1.0281977329397438
11,9913478,50.2195,51.8537,1.0325411443761887
11,9913503,50.3902,51.9268,1.0304940246317735
11,9919046,10.0278,9.90625,0.9878786972217237
11,9919075,9.91667,9.75,0.9831929468259002
11,9919076,9.88889,9.71875,0.982794833393839
11,9919077,9.86111,9.625,0.9760564480063604
11,9919083,9.85714,9.625,0.9764495583911764
11,9919084,9.82857,9.5625,0.9729289204838548
11,9919086,9.74286,9.375,0.9622431195767978
11,9919089,9.65714,9.25,0.9578405200711598
11,9919091,9.67647,9.25806,0.9567600581617057
11,9919092,8.90909,8.58621,0.9637583636488125
11,9919093,8.81818,8.51724,0.9658727764686136
11,9919094,8.75758,8.48276,0.968619184751952
11,9919095,8.11765,7.25,0.8931156184363702
11,9919097,8.05882,6.33333,0.7858880084181058
11,9919101,8.0625,7,0.8682170542635659
11,9919102,7.85714,6.77778,0.8626268591370396
11,9919103,7.71429,6.82353,0.8845311752604582
11,9919106,7.92308,6.70588,0.8463728751949999
11,9919122,8.36364,6.73333,0.8050717151862107
11,9919125,8.18182,6.78571,0.829364371252362
11,9919127,8.09091,6.92308,0.8556614768919689
11,9919132,7.63636,6.84615,0.8965200697714618
11,9919136,7.54545,6.91667,0.9166676606431691
11,9919148,7.36364,7,0.9506168145102151
11,9919158,7.3,7.44444,1.0197863013698631
11,9919162,7.2,7.375,1.0243055555555556
11,9919163,7,7.25,1.0357142857142858
11,9919166,6.88889,6.625,0.9616933932752592
11,9919180,7.14286,6,0.8399996640001345
11,9919182,7.33333,6,0.8181821900828137
11,9919220,6.71429,7.90909,1.1779488225858579
11,9919221,9.40909,8.33333,0.8856680082771022
11,9919222,9.46154,9.03333,0.9547420398793431
11,9919223,9.51429,9.67742,1.0171457880724677
11,9919225,9.6,9.70968,1.011425
11,9919227,9.74286,9.80645,1.0065268309305482
11,9919273,9.86111,9.8125,0.9950705346558348
11,9928010,6.8,9.04762,1.3305323529411766
11,9958085,7.66667,10.6,1.3826080945182198
11,9958086,15.4615,18.2,1.1771173560133235
11,9958088,15.5,18.2333,1.176341935483871
11,9958091,15.5769,18.2667,1.1726787743389249
11,9958115,16.8077,18.3333,1.0907679218453448
11,9958166,17,18.3,1.076470588235294
11,9958170,8.88889,12.875,1.4484373189453352
11,9958171,8.54545,12.625,1.477394402869363
11,9958172,7.71429,14.6,1.8925915411528473
11,9997743,17.6571,21.9333,1.2421801994665036
11,9997752,19.2857,22.1333,1.147653442706254
11,9997829,19.2571,22.1333,1.149357899164464
11,9997850,19.2286,21.8,1.1337278845053722
11,9997879,19.0571,21.6667,1.1369358401855476
11,9998110,17.8182,17.6,0.9877540941284754
11,9998111,17.6765,20.5,1.1597318473679743
11,9998112,17.8824,20.6,1.1519706527088087
11,9998113,18.1471,20.8,1.1461886472218703
11,9998114,17.9714,20.9,1.16295892362309
11,9998115,18.0286,21,1.164815903619804
11,9998117,18.2857,21.1333,1.1557282466626928
11,9998120,18.4,21.1667,1.1503641304347827
11,9998121,18.4286,21.2333,1.1521927872980042
11,9998123,18.3429,21.0714,1.148749652454083
11,9998128,18.4,20.1333,1.0942010869565217
11,9998133,18.1944,20.3333,1.1175581497603657
11,9998134,18.2778,20.3667,1.1142861832386832
11,9998135,18.4444,20.5938,1.1165340157446162
11,9998136,18.4722,20.625,1.1165426965927177
11,9998143,18.5,20.75,1.1216216216216217
11,9998149,18.4722,20.7812,1.1249986466149131
11,9998150,18.6857,20.1562,1.078696543345981
11,9998151,18.7429,20.1875,1.0770745188844844
11,9998153,18.5833,20.8125,1.1199571658424499
11,9998156,18.6944,20.8438,1.1149756076686066
11,9998159,18.7222,20.875,1.1149864866308445
11,9998160,18.75,20.9062,1.1149973333333332
11,9998209,18.8333,20.9688,1.1133895812204977
11,9998222,18.8056,20.9375,1.1133651678223508
11,9998227,18.7778,20.875,1.1116850749289056
11,9998234,18.6944,20.8438,1.1149756076686066
11,10020231,46.0732,35.2821,0.7657835791740101
11,10020240,46.0976,35.3077,0.7659335843948492
11,10020249,46.0488,35.3333,0.7673012108893175
11,10020260,46.1707,35.3846,0.7663864745390475
11,10020270,46.4634,35.4103,0.7621116836047297
11,10020277,46.439,35.4103,0.7625121126639247
11,10020278,46.4634,35.4615,0.7632136262090161
11,10020279,46.439,35.4359,0.7630633734576541
11,10020280,46.4634,35.4615,0.7632136262090161
11,10020332,46.9756,35.3333,0.7521628249559346
11,10020336,46.8537,35.2564,0.7524784595453506
11,10020337,46.8293,35.2308,0.7523238656140493
11,10020339,46.7805,35.2051,0.7525592928677547
11,10020340,46.756100000000004,35.1026,0.750759793909244
11,10020341,46.7073,35.0769,0.7509939559769031
11,10020346,46.6098,35.0256,0.751464284335054
11,10020347,46.6341,35.0513,0.751623811760064
11,10020357,46.439,34.8974,0.7514675165270569
11,10020358,46.4146,34.8718,0.7513110098977477
11,10020360,46.3902,34.8205,0.7506003423136783
11,10020362,46.3415,34.7949,0.7508367230236396
11,10020364,46.1951,34.7692,0.7526599141467385
11,10020366,46.0244,34.6667,0.7532243766350023
11,10020367,45.4146,34.5128,0.7599494435710101
11,10020368,45.1951,34.4359,0.7619387942498191
11,10020369,45.0488,34.359,0.7627062208094334
11,10020371,50.5926,36.75,0.7263908160481968
11,10020594,40.4091,25.0909,0.6209220200400405
11,10020595,36.2286,23.5161,0.6491031947135689
11,10020597,42.925,31.9459,0.7442259755387305
11,10020598,44.6585,33.6154,0.7527212064892462
11,10020599,44.7317,33.6667,0.7526362736046249
11,10020602,44.7805,33.7436,0.7535333459876509
11,10020608,45.0244,33.7692,0.7500199891614324
11,10020611,45.0976,33.8205,0.7499401298516994
11,10020614,45.2195,33.8974,0.7496190802640453
11,10020616,45.2927,33.9744,0.7501076332389105
11,10020619,45.4146,34,0.7486579205806062
11,10020625,45.5122,34.0256,0.7476149252288397
11,10020627,45.5366,34.0513,0.7477787098729374
11,10020628,45.6341,34.1282,0.7478661790196367
11,10020629,45.6585,34.1795,0.7485900763275184
11,10020630,45.7073,34.2051,0.7483509198749435
11,10020631,45.8049,34.2564,0.7478763189091123
11,10020635,45.9024,34.2821,0.7468476593816445
11,10020636,45.9268,34.3077,0.7470082827455864
11,10020637,46,34.3333,0.7463760869565218
11,10020638,46.0244,34.3846,0.7470950191637479
11,10020645,46.1707,34.6154,0.7497265581851694
11,10020646,46.2439,34.641,0.749093393939525
11,10020648,46.4146,34.7179,0.7479952428761639
11,10020649,46.439,34.7436,0.7481556450397295
11,10020653,46.4634,34.8462,0.7499709448727386
11,10020656,46.4878,34.8718,0.7501279905695688
11,10020657,46.561,34.8974,0.7494985073344644
11,10020660,46.6098,34.9231,0.7492651759930314
11,10020661,46.6341,34.9487,0.7494237049712551
11,10020662,46.6585,34.9744,0.749582605527396
11,10020664,46.7805,35,0.7481749874413484
11,10020667,46.8537,35.1282,0.7497422828933467
11,10020669,46.9756,35.2564,0.7505258048859408
11,10020671,47.0488,35.3846,0.752082943667001
11,10020678,47.1463,35.4359,0.7516157153371527
11,10020705,47.2195,35.5385,0.752623386524635
11,10088287,6.2,10.1667,1.6397903225806452
11,10088289,13.8519,14.9643,1.0803066727308166
11,10088290,13.9259,15.0357,1.0796932334714453
11,10088291,14.037,15.2143,1.0838711975493338
11,10088295,14.1481,15.25,1.077883249340901
11,10088314,14.4444,15.4643,1.0706086787959348
11,10088381,14.4444,15.3214,1.0607155714325276
11,10088383,6.42857,8.4,1.3066669570371017
11,10117511,19.25,20.2,1.0493506493506493
11,10117637,19,19.6,1.0315789473684212
11,10117651,18.125,19.2,1.0593103448275862
11,10117773,18.875,18.8,0.9960264900662252
11,10117813,19.125,20.2,1.0562091503267974
11,10128925,29.6667,22.8571,0.7704631792548547
11,10128926,30.1667,23.2857,0.7719008045294977
11,10129043,29.5833,23,0.7774656647500447
11,10129061,28.5,21.8571,0.7669157894736842
11,10129062,28.25,21.7143,0.7686477876106195
11,10129064,30.2727,23.8333,0.7872868954536596
11,10129138,29.25,23,0.7863247863247863
11,10129149,29.5833,23.1429,0.7822960927279918
11,10150988,24.9474,22.8462,0.9157747901584935
11,10150995,24.9429,23.9444,0.9599685682097912
11,10150996,25.0263,23.0256,0.9200561009817673
11,10151023,24.9737,23,0.9209688592399203
11,10151039,24.9474,22.8974,0.9178271082357281
11,10151044,24.8158,22.8462,0.9206312107608862
11,10151046,24.7632,22.7692,0.9194772888802739
11,10151050,24.6842,22.6923,0.9193046564198961
11,10151055,24.6842,22.641,0.9172264039345005
11,10151057,24.6579,22.5897,0.916124244157045
11,10151061,24.6053,22.5385,0.916001837002597
11,10151063,24.5526,22.5128,0.9169212221923543
